year,month,node,cat,side,flow_sum,value,hour_count,price_weight_mean,price_mean,power
2019,9,ZAMZ,off,consume,2880,123803.2,144,42.98722222222222,85.97444444444444,20.0
2019,9,ZAMZ,standard,consume,200,8588.0,10,42.94,85.88000000000001,20.0
2019,10,HCB,morning,supply,-70,-5260.849999999999,10,75.15499999999999,75.155,-7.0
2019,10,HCB,off,supply,-140,-10521.699999999999,20,75.15499999999999,75.155,-7.0
2019,10,HCB,standard,supply,-658,-49451.99,94,75.155,75.155,-7.0
2019,10,MOZ,morning,supply,-180,-14290.0,9,79.38888888888889,79.38888888888889,-20.0
2019,10,MOZ,off,supply,-5900,-216118.80000000002,295,36.630305084745764,36.630305084745764,-20.0
2019,10,MOZ,standard,supply,-2100,-149579.8,105,71.22847619047619,71.22847619047619,-20.0
2019,10,RSA,morning,supply,-210,-15345.35,14,73.07309523809523,73.59357142857142,-15.0
2019,10,RSA,off,supply,-740,-41212.3,44,55.6922972972973,58.78863636363637,-16.818181818181817
2019,10,RSA,standard,supply,-1942,-139071.41,130,71.61246652935118,72.509,-14.938461538461539
2019,10,ZAMC,morning,consume,460,34896.2,23,75.86130434782608,75.86130434782608,20.0
2019,10,ZAMC,off,consume,6780,267852.8,339,39.50631268436578,39.50631268436578,20.0
2019,10,ZAMC,standard,consume,4700,338103.2,235,71.93685106382979,71.93685106382979,20.0
2019,11,HCB,off,supply,-1584,-56880.72,108,35.90954545454546,35.92814814814815,-14.666666666666666
2019,11,HCB,standard,supply,-135,-4849.65,10,35.92333333333333,35.945,-13.5
2019,11,MOZ,morning,supply,-100,-6294.0,5,62.94,62.94,-20.0
2019,11,MOZ,off,supply,-5480,-183048.80000000002,198,33.40306569343066,47.78484848484848,-27.67676767676768
2019,11,MOZ,standard,supply,-1340,-72225.59999999999,62,53.899701492537304,61.32548387096774,-21.612903225806452
2019,11,RSA,morning,supply,-620,-54743.8,16,88.29645161290323,87.715,-38.75
2019,11,RSA,off,supply,-4056,-207942.88,184,51.267968441814595,52.03391304347826,-22.043478260869566
2019,11,RSA,standard,supply,-6125,-528981.9500000001,167,86.36440000000002,84.76035928143713,-36.67664670658683
2019,11,ZAMC,morning,consume,720,61037.8,21,84.77472222222222,81.81619047619049,34.285714285714285
2019,11,ZAMC,off,consume,11120,447872.4,342,40.27629496402878,38.812982456140354,32.514619883040936
2019,11,ZAMC,standard,consume,7600,606057.2000000001,224,79.74436842105264,76.95071428571428,33.92857142857143
2019,12,HCB,evening,supply,-36,-1684.08,4,46.78,46.78,-9.0
2019,12,HCB,morning,supply,-54,-2526.12,6,46.78,46.78,-9.0
2019,12,HCB,off,supply,-1494,-66261.96,166,44.352048192771086,44.352048192771086,-9.0
2019,12,HCB,standard,supply,-270,-12493.8,30,46.27333333333333,46.27333333333333,-9.0
2019,12,MOZ,off,supply,-3360,-143384.0,168,42.673809523809524,51.24761904761905,-20.0
2019,12,MOZ,standard,supply,-200,-8698.0,10,43.49,43.489999999999995,-20.0
2019,12,RSA,evening,supply,-44,-2058.32,4,46.78,46.78,-11.0
2019,12,RSA,morning,supply,-412,-36664.240000000005,26,88.99087378640778,87.39961538461537,-15.846153846153847
2019,12,RSA,off,supply,-2518,-148140.36000000002,206,58.832549642573476,58.573106796116505,-12.223300970873787
2019,12,RSA,standard,supply,-3588,-331459.36000000004,218,92.37997770345598,92.24793577981652,-16.458715596330276
2019,12,ZAMC,evening,consume,80,3742.4,4,46.78,46.78,20.0
2019,12,ZAMC,morning,consume,466,39190.36,26,84.09948497854077,87.39961538461537,17.923076923076923
2019,12,ZAMC,off,consume,7372,357786.32,354,48.53314161692892,50.26796610169492,20.824858757062145
2019,12,ZAMC,standard,consume,4058,352651.16000000003,228,86.90270083785117,90.1094298245614,17.79824561403509
2020,1,HCB,evening,supply,-18,-825.84,2,45.88,45.88,-9.0
2020,1,HCB,morning,supply,-27,-1238.76,3,45.88,45.88,-9.0
2020,1,HCB,off,supply,-808,-40782.880000000005,132,50.47386138613862,52.910000000000004,-6.121212121212121
2020,1,HCB,standard,supply,-128,-6116.84,17,47.7878125,49.47117647058823,-7.529411764705882
2020,1,MOZ,morning,supply,-175,-16895.75,10,96.54714285714286,97.135,-17.5
2020,1,MOZ,off,supply,-3515,-192427.55,183,54.74467994310099,55.41907103825137,-19.207650273224044
2020,1,MOZ,standard,supply,-1815,-162275.55,102,89.40801652892561,90.16264705882354,-17.794117647058822
2020,1,RSA,evening,supply,-22,-1009.36,2,45.88,45.88,-11.0
2020,1,RSA,morning,supply,-45,-2734.2000000000003,5,60.760000000000005,68.2,-9.0
2020,1,RSA,off,supply,-944,-48361.76,136,51.230677966101695,54.34441176470588,-6.9411764705882355
2020,1,RSA,standard,supply,-290,-21249.800000000003,40,73.27517241379311,79.49125000000001,-7.25
2020,1,ZAMC,evening,consume,40,1835.2,2,45.88,45.88,20.0
2020,1,ZAMC,morning,consume,247,20868.71,15,84.48870445344129,87.49,16.466666666666665
2020,1,ZAMC,off,consume,5267,281572.19,319,53.45969052591608,54.960909090909084,16.510971786833856
2020,1,ZAMC,standard,consume,2233,189642.19,142,84.92708911777878,87.15661971830986,15.725352112676056
2020,2,HCB,off,supply,-440,-22382.8,44,50.87,50.87,-10.0
2020,2,HCB,standard,supply,-50,-2543.5,5,50.87,50.87,-10.0
2020,2,MOZ,morning,supply,-250,-24775.0,20,99.1,100.0,-12.5
2020,2,MOZ,off,supply,-3935,-234889.95,293,59.692490470139774,60.946655290102385,-13.430034129692833
2020,2,MOZ,standard,supply,-2655,-254195.75,210,95.74227871939736,96.78190476190477,-12.642857142857142
2020,2,RSA,off,supply,-1120,-57804.00000000001,112,51.610714285714295,83.23678571428572,-10.0
2020,2,RSA,standard,supply,-100,-5148.0,10,51.48,77.525,-10.0
2020,2,ZAMC,morning,consume,250,24775.0,20,99.1,100.0,12.5
2020,2,ZAMC,off,consume,5495,315076.75,337,57.33880800727935,59.631008902077156,16.305637982195847
2020,2,ZAMC,standard,consume,2805,261887.25,215,93.36443850267379,95.71418604651163,13.046511627906977
2020,3,HCB,off,supply,-2336,-113255.2,242,48.48253424657534,48.49677685950413,-9.652892561983471
2020,3,HCB,standard,supply,-161,-7696.7,17,47.8055900621118,47.76176470588236,-9.470588235294118
2020,3,MOZ,morning,supply,-100,-9700.0,10,97.0,97.0,-10.0
2020,3,MOZ,off,supply,-200,-19400.0,20,97.0,97.0,-10.0
2020,3,MOZ,standard,supply,-940,-91180.0,94,97.0,97.0,-10.0
2020,3,RSA,morning,supply,-18,-1668.96,2,92.72,92.72,-9.0
2020,3,RSA,off,supply,-2540,-124807.12,246,49.136661417322834,49.21585365853659,-10.325203252032521
2020,3,RSA,standard,supply,-323,-21893.98,33,67.78321981424149,69.55969696969696,-9.787878787878787
2020,3,ZAMC,morning,consume,118,11368.96,12,96.34711864406779,96.28666666666668,9.833333333333334
2020,3,ZAMC,off,consume,5076,257462.32,266,50.721497241922776,52.80864661654135,19.082706766917294
2020,3,ZAMC,standard,consume,1424,120770.68000000001,127,84.81087078651686,89.86984251968504,11.21259842519685
2020,4,HCB,off,supply,-432,-18770.4,54,43.45,43.45,-8.0
2020,4,HCB,standard,supply,-24,-1042.8000000000002,3,43.45000000000001,43.45000000000001,-8.0
2020,4,MOZ,morning,supply,-260,-14995.2,13,57.673846153846156,57.673846153846156,-20.0
2020,4,MOZ,off,supply,-520,-29990.4,26,57.673846153846156,57.673846153846156,-20.0
2020,4,MOZ,standard,supply,-2360,-136551.6,118,57.86084745762712,57.860847457627116,-20.0
2020,4,RSA,evening,supply,-32,-2809.6,8,87.8,87.8,-4.0
2020,4,RSA,morning,supply,-139,-12381.84,15,89.0779856115108,88.93333333333334,-9.266666666666667
2020,4,RSA,off,supply,-862,-47300.08,68,54.87248259860789,53.080882352941174,-12.676470588235293
2020,4,RSA,standard,supply,-1111,-97758.68000000001,77,87.99161116111611,88.33649350649351,-14.428571428571429
2020,4,ZAMC,evening,consume,32,2809.6,8,87.8,87.8,4.0
2020,4,ZAMC,morning,consume,399,27377.04,28,68.61413533834586,74.41999999999999,14.25
2020,4,ZAMC,off,consume,1814,96060.88,94,52.95528114663727,54.351276595744686,19.29787234042553
2020,4,ZAMC,standard,consume,3495,235353.08,195,67.33993705293275,69.89482051282052,17.923076923076923
2020,5,BOT,evening,consume,400,27983.999999999996,10,69.96,139.92,40.0
2020,5,BOT,morning,consume,550,35779.49999999999,15,65.05363636363636,127.92666666666666,36.666666666666664
2020,5,BOT,off,consume,1672,47262.479999999996,154,28.267033492822964,28.33038961038961,10.857142857142858
2020,5,BOT,standard,consume,1705,89462.25,62,52.470527859237535,93.79887096774193,27.5
2020,5,ESW,off,consume,8640,198603.19999999998,216,22.98648148148148,22.98648148148148,40.0
2020,5,ESW,standard,consume,600,13790.0,15,22.983333333333334,22.983333333333334,40.0
2020,5,MOZ,evening,supply,-500,-34979.99999999999,10,69.95999999999998,69.96,-50.0
2020,5,MOZ,morning,supply,-1000,-61009.5,30,61.0095,57.95333333333333,-33.333333333333336
2020,5,MOZ,off,supply,-11612,-297291.68,316,25.602108163968307,37.53911392405063,-36.74683544303797
2020,5,MOZ,standard,supply,-5835,-287087.95,220,49.20101970865467,50.91422727272727,-26.522727272727273
2020,5,ZAMC,evening,consume,100,6995.999999999999,10,69.96,69.96,10.0
2020,5,ZAMC,morning,consume,450,25230.0,30,56.06666666666667,57.95333333333333,15.0
2020,5,ZAMC,off,consume,1300,51426.0,100,39.558461538461536,35.738,13.0
2020,5,ZAMC,standard,consume,3530,183835.7,205,52.07810198300284,51.83234146341463,17.21951219512195
2020,6,ESW,morning,consume,150,7845.0,5,52.3,52.3,30.0
2020,6,ESW,off,consume,10976,297475.68,294,27.10237609329446,27.193197278911565,37.333333333333336
2020,6,ESW,standard,consume,2165,93684.9,67,43.27247113163972,44.548507462686565,32.3134328358209
2020,6,MOZ,morning,supply,-590,-33697.0,22,57.1135593220339,70.64090909090909,-26.818181818181817
2020,6,MOZ,off,supply,-14696,-423897.68,328,28.844425694066413,55.03597560975609,-44.80487804878049
2020,6,MOZ,standard,supply,-6445,-338264.2,224,52.48474786656323,69.09392857142856,-28.772321428571427
2020,6,ZAMC,morning,consume,440,25852.0,22,58.75454545454546,58.75454545454545,20.0
2020,6,ZAMC,off,consume,3720,126422.0,328,33.98440860215054,30.661585365853657,11.341463414634147
2020,6,ZAMC,standard,consume,4280,244579.3,224,57.14469626168224,55.76915178571428,19.107142857142858
2020,7,ESW,off,consume,3040,75908.8,76,24.970000000000002,24.97,40.0
2020,7,ESW,standard,consume,200,4994.0,5,24.97,24.97,40.0
2020,7,HCB,morning,supply,-50,-3692.3500000000004,10,73.84700000000001,74.385,-5.0
2020,7,HCB,off,supply,-100,-7384.700000000001,20,73.84700000000001,74.385,-5.0
2020,7,HCB,standard,supply,-449,-33117.76,87,73.75893095768375,74.27678160919541,-5.160919540229885
2020,7,MOZ,morning,supply,-60,-3960.0,3,66.0,66.0,-20.0
2020,7,MOZ,off,supply,-5898,-150891.94,245,25.583577483892846,33.335795918367346,-24.073469387755104
2020,7,MOZ,standard,supply,-1060,-51758.7,51,48.82896226415094,52.14901960784314,-20.784313725490197
2020,7,RSA,morning,supply,-100,-7398.150000000001,10,73.98150000000001,74.385,-10.0
2020,7,RSA,off,supply,-200,-14796.300000000001,20,73.98150000000001,74.385,-10.0
2020,7,RSA,standard,supply,-891,-65831.84000000001,87,73.88534231200899,74.27678160919541,-10.241379310344827
2020,7,ZAMC,morning,consume,210,15050.500000000002,13,71.66904761904763,72.45,16.153846153846153
2020,7,ZAMC,off,consume,3158,97164.14,265,30.767618746041798,29.272641509433964,11.916981132075472
2020,7,ZAMC,standard,consume,2200,145714.30000000002,138,66.23377272727274,65.19442028985507,15.942028985507246
2020,8,ESW,off,consume,5440,135606.4,136,24.927647058823528,24.927647058823528,40.0
2020,8,ESW,standard,consume,400,9950.0,10,24.875,24.875,40.0
2020,8,HCB,morning,supply,-5,-321.59999999999997,1,64.32,64.32,-5.0
2020,8,HCB,off,supply,-10,-643.1999999999999,2,64.32,64.32,-5.0
2020,8,HCB,standard,supply,-61,-4163.13,15,68.24803278688525,69.64466666666667,-4.066666666666666
2020,8,MOZ,morning,supply,-400,-25750.0,20,64.375,96.34,-20.0
2020,8,MOZ,off,supply,-9780,-274625.6,360,28.080327198364007,52.34130555555555,-27.166666666666668
2020,8,MOZ,standard,supply,-4385,-257587.3,209,58.742827822120866,91.66239234449762,-20.980861244019138
2020,8,RSA,morning,supply,-15,-964.8,1,64.32,64.32,-15.0
2020,8,RSA,off,supply,-30,-1929.6,2,64.32,64.32,-15.0
2020,8,RSA,standard,supply,-169,-11429.17,15,67.628224852071,69.64466666666667,-11.266666666666667
2020,8,ZAMC,morning,consume,420,27036.4,21,64.37238095238095,64.37238095238095,20.0
2020,8,ZAMC,off,consume,4380,141592.0,362,32.32694063926941,29.394972375690607,12.099447513812155
2020,8,ZAMC,standard,consume,4215,263229.6,224,62.450676156583626,61.026473214285716,18.816964285714285
2020,9,HCB,morning,supply,-20,-1286.3999999999999,4,64.32,64.32,-5.0
2020,9,HCB,off,supply,-40,-2572.7999999999997,8,64.32,64.32,-5.0
2020,9,HCB,standard,supply,-195,-12542.399999999998,39,64.32,64.32,-5.0
2020,9,MOZ,morning,supply,-160,-10570.4,8,66.065,66.065,-20.0
2020,9,MOZ,off,supply,-2540,-78899.90000000001,238,31.062952755905517,35.094369747899165,-10.672268907563025
2020,9,MOZ,standard,supply,-1590,-98102.3,88,61.699559748427674,59.399204545454545,-18.068181818181817
2020,9,RSA,morning,supply,-60,-3859.2,4,64.32,64.32,-15.0
2020,9,RSA,off,supply,-120,-7718.4,8,64.32,64.32,-15.0
2020,9,RSA,standard,supply,-585,-37627.2,39,64.32,64.32,-15.0
2020,9,ZAMC,morning,consume,240,15716.0,12,65.48333333333333,65.48333333333333,20.0
2020,9,ZAMC,off,consume,2700,89191.1,246,33.03374074074074,29.867926829268292,10.975609756097562
2020,9,ZAMC,standard,consume,2370,148271.9,127,62.56198312236287,60.12574803149606,18.661417322834644
2020,10,HCB,morning,supply,-40,-2596.0,5,64.9,64.9,-8.0
2020,10,HCB,off,supply,-80,-5192.0,10,64.9,64.9,-8.0
2020,10,HCB,standard,supply,-376,-24402.4,47,64.9,64.9,-8.0
2020,10,MOZ,morning,supply,-235,-15391.9,12,65.49744680851063,65.46499999999999,-19.583333333333332
2020,10,MOZ,off,supply,-3500,-118780.6,327,33.93731428571429,38.666666666666664,-10.703363914373089
2020,10,MOZ,standard,supply,-2513,-156862.72,139,62.42050139275766,60.91035971223021,-18.07913669064748
2020,10,RSA,morning,supply,-65,-4213.700000000001,10,64.82615384615386,96.39,-6.5
2020,10,RSA,off,supply,-130,-8427.400000000001,20,64.82615384615386,96.39,-6.5
2020,10,RSA,standard,supply,-611,-39608.780000000006,94,64.82615384615386,96.39,-6.5
2020,10,ZAMC,morning,consume,340,22201.6,17,65.29882352941176,65.29882352941176,20.0
2020,10,ZAMC,off,consume,3710,132400.0,337,35.68733153638814,32.69982195845697,11.008902077151335
2020,10,ZAMC,standard,consume,3500,220873.9,186,63.10682857142857,61.1144623655914,18.817204301075268
2020,11,HCB,morning,supply,-190,-18079.2,16,95.15368421052632,94.85625,-11.875
2020,11,HCB,off,supply,-1662,-87123.76,247,52.4210348977136,46.75441295546559,-6.728744939271255
2020,11,HCB,standard,supply,-1868,-172268.71,165,92.22093683083511,89.416,-11.32121212121212
2020,11,MOZ,morning,supply,-100,-6597.0,5,65.97,65.97,-20.0
2020,11,MOZ,off,supply,-1120,-40922.4,102,36.53785714285714,33.65235294117647,-10.980392156862745
2020,11,MOZ,standard,supply,-990,-63507.8,52,64.14929292929293,62.503653846153846,-19.03846153846154
2020,11,RSA,morning,supply,-190,-18079.2,16,95.15368421052632,94.85625,-11.875
2020,11,RSA,off,supply,-1248,-70322.44,247,56.34810897435898,46.75441295546559,-5.052631578947368
2020,11,RSA,standard,supply,-1836,-170959.15,165,93.11500544662309,89.416,-11.127272727272727
2020,11,ZAMC,morning,consume,485,43239.1,21,89.15278350515463,87.97857142857143,23.095238095238095
2020,11,ZAMC,off,consume,4040,199336.0,349,49.34059405940594,42.92515759312321,11.57593123209169
2020,11,ZAMC,standard,consume,4741,411282.44,217,86.75014553891585,82.96695852534562,21.847926267281107
2020,11,ZIM,morning,supply,-5,-483.6999999999989,5,96.73999999999978,483.7,-1.0
2020,11,ZIM,off,supply,-10,-967.3999999999978,10,96.73999999999978,483.7,-1.0
2020,11,ZIM,standard,supply,-47,-4546.77999999999,47,96.73999999999978,483.69999999999993,-1.0
2020,12,HCB,morning,supply,-90,-9858.5,9,109.53888888888889,109.53888888888889,-10.0
2020,12,HCB,off,supply,-546,-37131.28,79,68.00600732600732,61.69721518987342,-6.9113924050632916
2020,12,HCB,standard,supply,-884,-95345.52,90,107.85692307692308,106.78533333333334,-9.822222222222223
2020,12,MOZ,evening,supply,-20,-800.4000000000001,2,40.02,40.02,-10.0
2020,12,MOZ,morning,supply,-110,-7996.6,7,72.69636363636364,65.69428571428571,-15.714285714285714
2020,12,MOZ,off,supply,-2500,-115306.80000000002,242,46.12272000000001,44.83917355371901,-10.330578512396695
2020,12,MOZ,standard,supply,-990,-68916.0,67,69.61212121212121,62.286567164179104,-14.776119402985074
2020,12,RSA,morning,supply,-90,-9858.5,9,109.53888888888889,109.53888888888889,-10.0
2020,12,RSA,off,supply,-424,-31326.52,79,73.88330188679245,61.69721518987342,-5.367088607594937
2020,12,RSA,standard,supply,-876,-94964.88,90,108.40739726027398,106.78533333333334,-9.733333333333333
2020,12,ZAMC,evening,consume,20,800.4000000000001,2,40.02,40.02,10.0
2020,12,ZAMC,morning,consume,290,27713.6,16,95.56413793103448,90.356875,18.125
2020,12,ZAMC,off,consume,3470,183764.6,321,52.958097982708935,48.98803738317757,10.809968847352025
2020,12,ZAMC,standard,consume,2750,259226.4,157,94.26414545454546,87.79541401273886,17.515923566878982
2021,1,MOZ,evening,supply,-20,-798.4000000000001,2,39.92,39.92,-10.0
2021,1,MOZ,morning,supply,-430,-25354.600000000002,23,58.964186046511635,57.72217391304348,-18.695652173913043
2021,1,MOZ,off,supply,-4020,-194356.0,362,48.34726368159204,47.01629834254144,-11.104972375690608
2021,1,MOZ,standard,supply,-4200,-252201.80000000002,225,60.04804761904762,58.98551111111111,-18.666666666666668
2021,1,ZAMC,evening,consume,20,798.4000000000001,2,39.92,39.92,10.0
2021,1,ZAMC,morning,consume,430,25354.600000000002,23,58.964186046511635,57.72217391304348,18.695652173913043
2021,1,ZAMC,off,consume,4020,194356.0,362,48.34726368159204,47.01629834254144,11.104972375690608
2021,1,ZAMC,standard,consume,4200,252201.80000000002,225,60.04804761904762,58.98551111111111,18.666666666666668
2021,2,HCB,morning,supply,-30,-3024.3,5,100.81,100.81,-6.0
2021,2,HCB,off,supply,-332,-19360.28,78,58.314096385542165,55.589999999999996,-4.256410256410256
2021,2,HCB,standard,supply,-302,-29407.22,52,97.37490066225166,95.8225,-5.8076923076923075
2021,2,MOZ,morning,supply,-75,-4646.25,5,61.95,61.95,-15.0
2021,2,MOZ,off,supply,-4674,-228514.25999999998,294,48.890513478818995,71.53340136054422,-15.89795918367347
2021,2,MOZ,standard,supply,-1020,-58947.35,67,57.791519607843135,65.22611940298506,-15.223880597014926
2021,2,RSA,morning,supply,-30,-3024.3,5,100.81,100.81,-6.0
2021,2,RSA,off,supply,-264,-16032.359999999995,78,60.72863636363635,98.25564102564103,-3.3846153846153846
2021,2,RSA,standard,supply,-297,-29162.52,52,98.19030303030303,100.52826923076924,-5.711538461538462
2021,2,ZAMC,morning,consume,135,10694.85,10,79.22111111111111,81.38000000000001,13.5
2021,2,ZAMC,off,consume,5270,263906.89999999997,304,50.07721062618595,50.60223684210526,17.335526315789473
2021,2,ZAMC,standard,consume,1619,117517.09,114,72.58621988882025,75.60368421052631,14.201754385964913
2021,3,HCB,morning,supply,-133,-9050.56,13,68.04932330827067,66.94692307692307,-10.23076923076923
2021,3,HCB,off,supply,-3564,-170100.06,243,47.72728956228956,48.7737037037037,-14.666666666666666
2021,3,HCB,standard,supply,-1485,-95240.01999999999,136,64.1346936026936,64.27455882352942,-10.919117647058824
2021,3,MOZ,off,supply,-2064,-98677.92,144,47.80906976744186,95.5661111111111,-14.333333333333334
2021,3,MOZ,standard,supply,-140,-6702.2,10,47.87285714285714,98.41999999999999,-14.0
2021,3,RSA,off,supply,-408,-20371.44,68,49.93,99.86,-6.0
2021,3,RSA,standard,supply,-30,-1497.8999999999999,5,49.92999999999999,99.86,-6.0
2021,3,ZAMC,morning,consume,133,9050.56,13,68.04932330827067,66.94692307692307,10.23076923076923
2021,3,ZAMC,off,consume,6036,289149.42,319,47.90414512922465,48.3630407523511,18.921630094043888
2021,3,ZAMC,standard,consume,1655,103440.12,141,62.50158308157099,63.66375886524823,11.73758865248227
2021,4,BOT,morning,consume,80,4648.0,4,58.1,58.1,20.0
2021,4,BOT,off,consume,160,9296.0,8,58.1,58.1,20.0
2021,4,BOT,standard,consume,780,45318.0,39,58.1,58.1,20.0
2021,4,ESW,evening,consume,40,1022.8,2,25.57,25.57,20.0
2021,4,ESW,morning,consume,60,1534.1999999999998,3,25.569999999999997,25.570000000000004,20.0
2021,4,ESW,off,consume,1480,37843.6,74,25.57,25.57,20.0
2021,4,ESW,standard,consume,280,7159.599999999999,14,25.569999999999997,25.57,20.0
2021,4,HCB,evening,supply,-20,-599.0,2,29.95,29.95,-10.0
2021,4,HCB,morning,supply,-36,-1240.32,4,34.45333333333333,36.705,-9.0
2021,4,HCB,off,supply,-846,-30176.34,131,35.669432624113476,38.977786259541986,-6.458015267175573
2021,4,HCB,standard,supply,-220,-9317.8,31,42.35363636363636,45.41935483870968,-7.096774193548387
2021,4,MOZ,evening,supply,-40,-1022.8,2,25.57,25.57,-20.0
2021,4,MOZ,morning,supply,-60,-1534.1999999999998,3,25.569999999999997,25.570000000000004,-20.0
2021,4,MOZ,off,supply,-3300,-118773.8,165,35.992060606060605,35.992060606060605,-20.0
2021,4,MOZ,standard,supply,-480,-16046.6,24,33.430416666666666,33.430416666666666,-20.0
2021,4,ZAMC,evening,consume,60,1621.8,4,27.029999999999998,27.759999999999998,15.0
2021,4,ZAMC,morning,consume,176,7422.52,11,42.1734090909091,41.448181818181816,16.0
2021,4,ZAMC,off,consume,4306,158246.13999999998,304,36.75014862981885,37.86046052631579,14.164473684210526
2021,4,ZAMC,standard,consume,1480,70682.4,94,47.758378378378374,47.61946808510638,15.74468085106383
2021,4,ZAMZ,evening,supply,-40,-1022.8,2,25.57,25.57,-20.0
2021,4,ZAMZ,morning,supply,-220,-10830.2,7,49.228181818181824,77.35857142857142,-31.428571428571427
2021,4,ZAMZ,off,supply,-1800,-56435.6,82,31.35311111111111,34.4119512195122,-21.951219512195124
2021,4,ZAMZ,standard,supply,-1840,-97795.6,53,53.14978260869565,92.25999999999999,-34.716981132075475
2021,5,ESW,off,consume,360,11728.8,72,32.58,32.58,5.0
2021,5,ESW,standard,consume,25,814.4999999999999,5,32.58,32.58,5.0
2021,5,MOZ,off,supply,-6760,-250499.59999999998,320,37.05615384615384,44.638437499999995,-21.125
2021,5,MOZ,standard,supply,-585,-22292.7,28,38.107179487179486,44.17178571428571,-20.892857142857142
2021,5,ZAMC,off,consume,6400,238770.8,320,37.3079375,37.3079375,20.0
2021,5,ZAMC,standard,consume,560,21478.2,28,38.353928571428575,38.353928571428575,20.0
2021,6,MOZ,off,supply,-5800,-285152.4,290,49.164206896551725,49.164206896551725,-20.0
2021,6,MOZ,standard,supply,-440,-22162.6,22,50.36954545454545,50.36954545454546,-20.0
2021,6,ZAMC,off,consume,5800,285152.4,290,49.164206896551725,49.164206896551725,20.0
2021,6,ZAMC,standard,consume,440,22162.6,22,50.36954545454545,50.36954545454546,20.0
2021,7,MOZ,off,supply,-6060,-345506.6,303,57.0142904290429,57.0142904290429,-20.0
2021,7,MOZ,standard,supply,-440,-25034.0,22,56.89545454545455,56.89545454545455,-20.0
2021,7,ZAMC,off,consume,6060,345506.6,303,57.0142904290429,57.0142904290429,20.0
2021,7,ZAMC,standard,consume,440,25034.0,22,56.89545454545455,56.89545454545455,20.0
2021,8,MOZ,off,supply,-6200,-350108.8,310,56.46916129032258,56.469161290322575,-20.0
2021,8,MOZ,standard,supply,-440,-24402.6,22,55.46045454545454,55.46045454545454,-20.0
2021,8,ZAMC,off,consume,6200,350108.8,310,56.46916129032258,56.469161290322575,20.0
2021,8,ZAMC,standard,consume,440,24402.6,22,55.46045454545454,55.46045454545454,20.0
2021,9,MOZ,off,supply,-5800,-262095.19999999998,290,45.18882758620689,45.1888275862069,-20.0
2021,9,MOZ,standard,supply,-440,-19662.399999999998,22,44.68727272727272,44.68727272727273,-20.0
2021,9,ZAMC,off,consume,5800,262095.19999999998,290,45.18882758620689,45.1888275862069,20.0
2021,9,ZAMC,standard,consume,440,19662.399999999998,22,44.68727272727272,44.68727272727273,20.0
2021,10,MOZ,off,supply,-6400,-306284.0,320,47.856875,47.856875,-20.0
2021,10,MOZ,standard,supply,-420,-20392.0,21,48.55238095238095,48.55238095238095,-20.0
2021,10,ZAMC,off,consume,6400,306284.0,320,47.856875,47.856875,20.0
2021,10,ZAMC,standard,consume,420,20392.0,21,48.55238095238095,48.55238095238095,20.0
