year,month,node,cat,side,flow_sum,value,hour_count,price_weight_mean,price_mean,power
2022,7,BOT,standard,consume,142,24785.0,3,174.54225352112675,168.33333333333334,47.333333333333336
2022,7,ESW,evening,consume,114,23760.0,2,208.42105263157896,210.0,57.0
2022,7,ESW,morning,consume,155,20080.0,3,129.5483870967742,153.33333333333334,51.666666666666664
2022,7,ESW,off,consume,302,7521.0,14,24.903973509933774,24.928571428571427,21.571428571428573
2022,7,ESW,standard,consume,549,39124.5,19,71.26502732240438,67.00526315789473,28.894736842105264
2022,7,LES,evening,consume,143,37821.08,3,264.4830769230769,264.58,47.666666666666664
2022,7,MOZ,evening,supply,-334,-86158.8,10,257.9604790419162,267.37399999999997,-33.4
2022,7,MOZ,morning,supply,-230,-36955.0,4,160.67391304347825,171.25,-57.5
2022,7,MOZ,off,supply,-163,-4286.0,8,26.29447852760736,26.75,-20.375
2022,7,MOZ,standard,supply,-641,-57909.5,21,90.3424336973479,78.95714285714286,-30.523809523809526
2022,7,ZAMZ,evening,supply,-449,-129621.08,11,288.6883741648107,290.34,-40.81818181818182
2022,7,ZAMZ,standard,supply,-50,-6000.0,1,120.0,120.0,-50.0
2022,8,BOT,evening,consume,4758,1351799.72,36,284.1109121479613,383.6519444444445,132.16666666666666
2022,8,BOT,morning,consume,3207,697210.0499999999,29,217.40257249766134,251.85379310344828,110.58620689655173
2022,8,BOT,off,consume,10632,410339.52999999997,112,38.59476392024078,41.53026785714286,94.92857142857143
2022,8,BOT,standard,consume,11540,1367965.87,95,118.54123656845755,150.79273684210526,121.47368421052632
2022,8,ESW,evening,consume,604,120899.16,15,200.16417218543046,213.8093333333333,40.266666666666666
2022,8,ESW,morning,consume,1118,215589.01,20,192.83453488372095,197.94050000000001,55.9
2022,8,ESW,off,consume,2077,59827.46,40,28.804747231584017,27.76475,51.925
2022,8,ESW,standard,consume,6957,518735.96,104,74.5631680321978,76.2526923076923,66.89423076923077
2022,8,MOZ,evening,supply,-4914,-1341609.7599999998,46,273.0178591778591,344.9926086956521,-106.82608695652173
2022,8,MOZ,morning,supply,-4275,-900105.82,45,210.55106900584795,253.01888888888885,-95.0
2022,8,MOZ,off,supply,-11978,-429859.43,136,35.88741275672066,40.51661764705882,-88.07352941176471
2022,8,MOZ,standard,supply,-17535,-1769810.0899999999,166,100.93014485315084,133.844578313253,-105.63253012048193
2022,8,RSA,off,supply,-205,-8675.8,2,42.3209756097561,107.93,-102.5
2022,8,ZAMC,evening,consume,172,48932.28,5,284.49,284.652,34.4
2022,8,ZAMC,morning,consume,140,32811.06,6,234.36471428571426,265.71,23.333333333333332
2022,8,ZAMC,off,consume,54,3531.2400000000002,3,65.39333333333333,108.88,18.0
2022,8,ZAMC,standard,consume,470,65555.48,14,139.47974468085104,161.72357142857143,33.57142857142857
2022,8,ZAMZ,evening,supply,-620,-180021.4,11,290.35709677419356,418.87000000000006,-56.36363636363637
2022,8,ZAMZ,morning,supply,-190,-45504.3,4,239.4963157894737,422.5425,-47.5
2022,8,ZAMZ,off,supply,-580,-35163.0,10,60.62586206896552,91.552,-58.0
2022,8,ZAMZ,standard,supply,-1432,-182447.22,23,127.40727653631285,208.27521739130435,-62.26086956521739
2022,9,BOT,evening,consume,499,88250.0,10,176.85370741482967,182.5,49.9
2022,9,BOT,morning,consume,450,57981.200000000004,10,128.84711111111113,152.625,45.0
2022,9,BOT,off,consume,460,19703.65,8,42.834021739130435,49.89125,57.5
2022,9,BOT,off,supply,-720,-29515.0,18,40.99305555555556,37.27777777777778,-40.0
2022,9,BOT,standard,consume,1757,221676.02,31,126.1673420603301,136.63677419354838,56.67741935483871
2022,9,ESW,evening,consume,111,7705.0,3,69.41441441441441,71.66666666666667,37.0
2022,9,ESW,morning,consume,276,18148.86,6,65.75673913043478,71.875,46.0
2022,9,ESW,off,consume,1692,42063.86,56,24.860437352245864,25.055892857142858,30.214285714285715
2022,9,ESW,standard,consume,3069,124023.15,55,40.411583577712605,40.729454545454544,55.8
2022,9,HCB,standard,consume,64,4480.0,1,70.0,70.0,64.0
2022,9,MOZ,evening,supply,-623,-100405.0,12,161.16372391653292,175.41666666666666,-51.916666666666664
2022,9,MOZ,morning,supply,-1033,-127030.06,17,122.97198451113262,157.2058823529412,-60.76470588235294
2022,9,MOZ,off,supply,-2659,-79437.51000000001,60,29.874956750658146,30.137666666666668,-44.31666666666667
2022,9,MOZ,standard,supply,-7428,-636857.05,99,85.73735191168552,94.06707070707073,-75.03030303030303
2022,9,NAM,evening,consume,53,12850.0,2,242.45283018867926,242.5,26.5
2022,9,NAM,morning,consume,50,12000.0,1,240.0,240.0,50.0
2022,9,NAM,off,consume,794,35840.0,15,45.13853904282116,46.06666666666667,52.93333333333333
2022,9,NAM,standard,consume,76,12160.0,2,160.0,160.0,38.0
2022,9,RSA,morning,consume,257,38900.0,3,151.36186770428014,158.33333333333334,85.66666666666667
2022,9,RSA,off,consume,598,16168.0,6,27.036789297658864,26.666666666666668,99.66666666666667
2022,9,RSA,standard,consume,2791,291318.63,35,104.37786814761735,157.92228571428572,79.74285714285715
2022,9,ZAMC,standard,consume,40,10000.0,1,250.0,250.0,40.0
2022,9,ZAMZ,evening,supply,-40,-8400.0,2,210.0,210.0,-20.0
2022,9,ZAMZ,off,supply,-165,-4823.0,6,29.23030303030303,29.0,-27.5
2022,9,ZAMZ,standard,supply,-369,-26800.75,13,72.63075880758808,74.65384615384616,-28.384615384615383
2022,10,ESW,off,consume,203,4872.0,5,24.0,24.0,40.6
2022,10,ZAMZ,off,supply,-203,-4872.0,5,24.0,24.0,-40.6
2023,1,BOT,morning,supply,-25,-1350.0,1,54.0,54.0,-25.0
2023,1,BOT,standard,supply,-356,-16488.0,11,46.31460674157304,46.0,-32.36363636363637
2023,1,ESW,evening,consume,30,1395.0,4,46.5,46.5,7.5
2023,1,ESW,morning,consume,104,5695.0,5,54.75961538461539,54.8,20.8
2023,1,ESW,off,consume,56,1178.0,6,21.035714285714285,20.0,9.333333333333334
2023,1,ESW,standard,consume,588,24414.92,29,41.521972789115644,41.74620689655172,20.275862068965516
2023,1,MOZ,morning,supply,-79,-4345.0,4,55.0,55.0,-19.75
2023,1,MOZ,off,supply,-56,-1178.0,6,21.035714285714285,20.0,-9.333333333333334
2023,1,MOZ,standard,supply,-562,-28156.6,11,50.10071174377224,60.75272727272727,-51.09090909090909
2023,1,ZAML,evening,supply,-30,-1395.0,4,46.5,46.5,-7.5
2023,1,ZAML,standard,supply,-115,-5035.0,12,43.78260869565217,44.25,-9.583333333333334
2023,1,ZAMZ,standard,consume,445,25264.68,9,56.77456179775281,61.84888888888889,49.44444444444444
