year,month,hour,price,volume,zamg,value
2024,10,6,247.44161290322583,59.07419354838709,290.4264516129032,14694.634870967742
2024,10,7,201.9232258064516,42.52903225806452,228.75967741935486,8438.084774193549
2024,10,8,199.2893548387097,40.690322580645166,226.01290322580644,7850.365580645161
2024,10,9,172.48774193548385,21.074193548387097,233.59193548387097,3291.775677419355
2024,10,10,166.78870967741935,53.24516129032258,206.72032258064516,9020.00229032258
2024,10,11,157.13387096774193,47.29677419354839,182.66354838709677,7705.26764516129
2024,10,12,155.23387096774192,60.877419354838715,179.65258064516127,9469.024838709678
2024,10,13,154.64806451612904,63.92580645161291,179.01838709677418,9759.428258064516
2024,10,14,157.98548387096776,65.34516129032258,179.08354838709678,10061.052129032258
2024,10,15,162.74709677419355,52.95483870967742,179.25483870967741,7835.174129032258
2024,10,16,198.37032258064517,49.70645161290323,224.21967741935484,8936.769129032258
2024,10,17,309.1693548387097,95.73548387096774,309.1693548387097,25426.773516129033
2024,10,18,363.36064516129034,33.725806451612904,363.26,11341.870774193549
2024,10,19,366.3925806451613,37.87096774193548,366.26774193548385,13336.42406451613
2024,10,20,341.18548387096774,134.05483870967743,341.1851612903226,39553.34880645161
2024,10,21,243.041935483871,143.63870967741937,246.0506451612903,29590.261903225804
2024,10,22,154.41580645161292,143.71612903225807,201.92129032258066,22230.076387096775
2024,10,23,143.71300000000002,149.38333333333333,204.59799999999998,21285.190566666664
2024,11,0,126.07413793103449,128.0758620689655,254.52517241379311,16476.34248275862
2024,11,1,125.65433333333334,135.42666666666668,245.93266666666668,17172.1957
2024,11,2,125.37233333333333,136.04666666666668,245.92833333333334,17205.789266666667
2024,11,3,125.39833333333333,133.70999999999998,249.8,16914.675733333333
2024,11,4,126.938,132.61666666666667,268.1686666666667,16828.884266666668
2024,11,5,206.74066666666667,64.97,285.7803333333333,12544.347033333333
2024,11,6,270.51,48.28666666666666,314.98133333333334,10900.749099999999
2024,11,7,255.64866666666666,36.93333333333333,306.186,7020.641833333333
2024,11,8,259.10766666666666,32.77,295.0933333333333,6160.0703
2024,11,9,262.4053333333333,25.33,317.8243333333333,4189.032133333333
2024,11,10,160.23433333333332,42.483333333333334,221.55200000000002,6469.209066666666
2024,11,11,158.132,49.22666666666667,196.7866666666667,7550.4906
2024,11,12,156.83933333333334,57.61666666666667,184.46166666666667,8389.807999999999
2024,11,13,157.36266666666668,56.06666666666667,185.27066666666667,8156.008
2024,11,14,161.92333333333332,59.53666666666666,192.514,9027.599766666668
2024,11,15,187.636,51.61333333333334,214.87433333333334,8402.9014
2024,11,16,225.13299999999998,41.82333333333334,276.219,7476.379466666666
2024,11,17,339.388,86.48,340.21,27201.4789
2024,11,18,362.21133333333336,27.38,361.76233333333334,9873.441466666667
2024,11,19,362.66966666666667,30.146666666666665,362.65933333333334,10935.944133333334
2024,11,20,351.134,104.5,356.56966666666665,36456.63106666667
2024,11,21,226.62966666666668,131.51666666666668,228.379,26136.721200000004
2024,11,22,156.94666666666666,160.22333333333333,266.865,24955.220933333334
2024,11,23,146.98870967741934,155.8,267.0032258064516,22794.644419354838
2024,12,0,115.86935483870967,23.083870967741937,172.70032258064515,2861.4916129032254
2024,12,1,117.10612903225807,26.05806451612903,176.54451612903227,3282.311032258064
2024,12,2,116.72806451612904,27.519354838709678,176.55451612903224,3455.5250322580646
2024,12,3,115.97806451612904,28.91290322580645,176.6509677419355,3471.944064516129
2024,12,4,121.00161290322582,33.877419354838715,196.70709677419356,4075.7432258064514
2024,12,5,203.5383870967742,30.258064516129032,296.2187096774194,5877.120967741936
2024,12,6,183.08451612903227,39.093548387096774,282.8667741935484,4840.040935483871
2024,12,7,168.91774193548386,50.770967741935486,289.0593548387097,6771.761032258065
2024,12,8,166.1516129032258,63.622580645161285,300.5590322580645,7707.714903225807
2024,12,9,150.72709677419354,63.46451612903226,273.5083870967742,7291.283290322581
2024,12,10,101.00064516129032,69.45161290322581,194.03870967741935,6063.9725806451615
2024,12,11,97.86483870967741,70.57741935483871,190.70612903225805,5819.1284516129035
2024,12,12,99.86935483870967,68.94516129032259,184.49774193548387,5937.876290322581
2024,12,13,102.83354838709678,68.31612903225808,191.41096774193548,6028.397322580646
2024,12,14,113.3283870967742,63.29354838709677,202.39000000000001,6112.380096774194
2024,12,15,129.31451612903226,59.28709677419355,211.65612903225806,6305.286258064515
2024,12,16,125.49645161290321,59.31290322580645,230.33387096774192,5779.140451612903
2024,12,17,242.4074193548387,22.73548387096774,266.578064516129,3904.900483870968
2024,12,18,332.66,14.816129032258065,344.5006451612903,4587.5490322580645
2024,12,19,343.03225806451616,12.358064516129033,349.57548387096773,4118.499677419355
2024,12,20,319.35225806451615,23.83225806451613,341.9761290322581,5705.093129032258
2024,12,21,244.2725806451613,16.58709677419355,277.64290322580644,2736.2842258064516
2024,12,22,129.96290322580646,16.548387096774192,193.75322580645158,2156.186129032258
2024,12,23,123.18709677419355,16.14516129032258,171.1122580645161,1959.2609677419355
2025,1,0,96.51935483870967,83.27741935483871,153.0958064516129,7407.711548387097
2025,1,1,95.32483870967742,86.01935483870967,152.8248387096774,7693.06835483871
2025,1,2,94.44322580645161,86.65483870967742,151.52387096774194,7766.982419354839
2025,1,3,94.12354838709678,87.62903225806451,154.57225806451612,7846.993129032258
2025,1,4,97.18935483870968,98.8483870967742,176.7109677419355,8791.064451612903
2025,1,5,193.97516129032257,50.229032258064514,270.04,7967.1304193548385
2025,1,6,179.8906451612903,57.79354838709677,269.6435483870968,8426.475032258064
2025,1,7,136.92,84.80000000000001,256.2,9637.96964516129
2025,1,8,135.30161290322582,78.55806451612904,206.45967741935485,8418.091161290322
2025,1,9,94.37935483870969,104.07096774193548,163.37451612903226,9723.601258064515
2025,1,10,88.51903225806453,114.46451612903226,145.4974193548387,9685.555806451612
2025,1,11,88.65516129032258,112.40322580645162,142.68451612903226,9537.205870967742
2025,1,12,88.05548387096773,111.08709677419354,140.71129032258065,9263.442064516128
2025,1,13,87.4916129032258,110.89354838709677,140.7438709677419,9125.26606451613
2025,1,14,92.89903225806451,109.34193548387097,155.46548387096774,9821.615967741935
2025,1,15,102.77225806451614,107.31935483870969,178.07580645161292,10628.986838709678
2025,1,16,111.87387096774194,104.26774193548388,221.46870967741935,11155.501548387098
2025,1,17,263.37806451612903,63.65806451612904,306.7432258064516,13756.681
