year,month,day,volume,zamg,value,price_weight_av,price_max,price_min,price_mean,power_max,power_min,power_mean,date,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,off_volume,standard_volume,morning_volume,evening_volume,off_value,standard_value,morning_value,evening_value
2020,7,18,2203.8,0.0,54156.52,24.57415373445866,35.94,18.95,23.92375,119.8,58.0,91.825,2020-07-18,19.274375,33.2225,,,16,8.0,,,1360.0,843.8,,,26333.920000000002,27822.6,,
2020,7,19,2088.0,0.0,41049.7,19.659818007662835,22.9,18.94,19.444166666666668,144.0,55.0,87.0,2020-07-19,19.444166666666668,,,,24,,,,2088.0,,,,41049.7,,,
2020,7,20,2557.0,0.0,162561.93899999998,63.575259679311685,209.92,19.96,65.79041666666667,192.0,60.0,106.54166666666667,2020-07-20,20.62,56.577999999999996,100.48666666666668,182.25666666666666,8,10.0,3.0,3.0,1034.3,905.6999999999999,326.0,291.0,21534.843,50848.346,34072.83,56105.92
2020,7,21,2875.3,0.0,161910.535,56.31083191319166,209.95,21.08,62.45708333333334,195.6,60.0,119.80416666666667,2020-07-21,21.55875,57.977999999999994,66.63,182.27666666666664,8,10.0,3.0,3.0,1196.0,1069.5,343.8,266.0,25835.4,62232.835,22978.57,50863.729999999996
2020,7,22,3452.3,0.0,179320.821,51.942421284361146,209.93,20.91,62.26916666666667,306.0,60.0,143.84583333333333,2020-07-22,21.00625,58.073,66.29666666666667,182.26333333333332,8,10.0,3.0,3.0,1659.4,1165.0,347.9,280.0,34924.25,67485.389,23112.061999999998,53799.119999999995
2020,7,23,3283.1,0.0,175393.625,53.42317474338278,209.95,20.88,62.36083333333334,288.0,60.0,136.79583333333332,2020-07-23,21.1525,58.178999999999995,66.27666666666666,182.2733333333333,8,10.0,3.0,3.0,1491.4,1173.1,346.2,272.4,31744.772999999997,68474.31,22968.578,52205.964
2020,7,24,2909.1,0.0,157532.755,54.15171530713967,209.96,19.97,62.89291666666667,248.0,60.0,121.21249999999999,2020-07-24,20.63375,58.177,71.91666666666667,182.28,8,10.0,3.0,3.0,1354.0,956.1,335.0,264.0,28136.842,54858.563,24092.789999999997,50444.56
2020,7,25,4351.6,0.0,126822.637,29.143909596470262,64.97,20.9,29.725416666666664,249.0,96.0,181.3166666666667,2020-07-25,21.315625,46.545,,,16,8.0,,,2891.6,1460.0,,,61451.467000000004,65371.17,,
2020,7,26,3992.0,0.0,90143.81,22.581114729458918,39.93,19.97,22.258750000000003,256.0,101.0,166.33333333333334,2020-07-26,22.258750000000003,,,,24,,,,3992.0,,,,90143.81,,,
2020,7,27,3013.2,0.0,173057.153,57.43301241205363,209.92,19.96,62.26833333333334,250.0,60.0,125.55,2020-07-27,20.94625,57.67,67.96666666666665,182.09,8,10.0,3.0,3.0,1197.0,1137.6,387.6,291.0,25489.58,65077.399,26449.253999999997,56040.92
2020,7,28,2668.0,0.0,145990.48,54.71907046476762,208.97,19.98,62.11291666666667,171.0,60.0,111.16666666666667,2020-07-28,21.395,57.572,66.63666666666667,181.30666666666664,8,10.0,3.0,3.0,1025.0,1055.4,365.6,222.0,22139.69,60496.251,24432.119,38922.42
2020,7,29,3028.2,0.0,156938.247,51.82558846839707,207.97,20.68,62.10583333333333,233.2,68.6,126.175,2020-07-29,21.635,57.563,66.63666666666667,180.64,8,10.0,3.0,3.0,1372.4,1060.6,355.29999999999995,239.89999999999998,29786.278,60901.047,23738.019,42512.903
2020,7,30,3023.6,0.0,157986.437,52.25110365127663,207.98,20.0,62.124583333333334,248.8,66.9,125.98333333333333,2020-07-30,21.575,57.658,66.63,180.64,8,10.0,3.0,3.0,1312.4,1136.7,341.6,232.9,28426.272,65697.153,22805.99,41057.022000000004
2020,7,31,2675.3,0.0,145155.762,54.257751280230245,207.98,20.96,62.172083333333326,235.0,67.2,111.47083333333335,2020-07-31,21.9575,57.464999999999996,66.63333333333334,180.64,8,10.0,3.0,3.0,1136.0,960.6999999999999,340.1,238.5,25313.510000000002,54886.166,22734.482,42221.604
2020,8,1,3857.0,0.0,117990.17,30.591177080632615,64.92,19.96,28.947916666666668,238.0,89.0,160.70833333333334,2020-08-01,21.375625,44.0925,,,16,8.0,,,2269.0,1588.0,,,49136.97,68853.20000000001,,
2020,8,2,3948.0,0.0,96774.59999999999,24.512310030395135,39.94,19.95,23.77125,252.0,80.0,164.5,2020-08-02,23.77125,,,,24,,,,3948.0,,,,96774.59999999999,,,
2020,8,3,2219.9,0.0,127705.273,57.52748907608451,207.95,20.93,61.90958333333333,167.0,41.0,92.49583333333334,2020-08-03,21.435,57.261,66.63333333333333,180.61333333333334,8,10.0,3.0,3.0,691.0,974.7,377.2,177.0,15086.93,55507.615,25224.147999999997,31886.58
2020,8,4,2418.4,0.0,143655.168,59.400913000330796,208.0,20.96,62.462916666666665,191.0,60.0,100.76666666666667,2020-08-04,21.09125,57.96,68.29333333333334,181.96666666666667,8,10.0,3.0,3.0,720.2,1014.1,465.4,218.7,15216.975,57892.12899999999,32084.816,38461.248
2020,8,5,2246.5,0.0,131124.981,58.3685648787002,207.99,20.95,56.72958333333333,213.0,56.0,93.60416666666667,2020-08-05,20.9625,57.133,68.28333333333335,139.21,8,10.0,3.0,3.0,608.0,837.6999999999999,435.5,365.3,12747.26,46752.094,29993.46,41632.167
2020,8,6,2274.1,0.0,144737.538,63.64607449100743,207.97,19.95,61.4675,182.5,56.0,94.75416666666666,2020-08-06,20.24375,56.262,68.28333333333333,181.9333333333333,8,10.0,3.0,3.0,632.0,889.1,460.0,293.0,12868.1,47874.85799999999,31651.35,52343.229999999996
2020,8,7,2482.6,0.0,152596.155,61.46626721985016,208.0,20.94,61.58625,184.0,54.0,103.44166666666666,2020-08-07,20.96,55.861000000000004,68.29,182.3033333333333,8,10.0,3.0,3.0,567.0,1229.2,437.6,248.8,11886.74,67280.601,30157.324,43271.49
2020,8,8,3513.1,0.0,97020.983,27.616914690728983,46.52,19.29,25.222083333333334,249.4,62.0,146.37916666666666,2020-08-08,19.60625,36.45375,,,16,8.0,,,1832.0,1681.1,,,35955.61,61065.373,,
2020,8,9,2839.0,0.0,66248.39,23.335114476928496,39.95,19.91,22.569166666666664,203.0,54.0,118.29166666666667,2020-08-09,22.569166666666664,,,,24,,,,2839.0,,,,66248.39,,,
2020,8,10,2914.8,0.0,174434.146,59.84429326197338,207.91,19.96,60.526666666666664,195.0,90.0,121.45,2020-08-10,20.47125,56.701,64.32666666666667,176.29333333333332,8,10.0,3.0,3.0,902.0,1302.8,371.0,339.0,18581.54,72071.966,23822.739999999998,59957.899999999994
2020,8,11,2914.8,0.0,168664.032,57.8647015232606,207.99,19.95,61.79791666666666,203.0,65.9,121.45,2020-08-11,20.72625,56.551,68.30666666666667,182.3033333333333,8,10.0,3.0,3.0,904.7,1245.7,499.6,264.8,18783.875,68827.117,34453.18,46599.86
2020,8,12,3101.3,0.0,174694.972,56.32959468609938,207.99,19.95,61.70041666666666,197.0,63.1,129.22083333333333,2020-08-12,20.695,56.34400000000001,68.3,182.3033333333333,8,10.0,3.0,3.0,1022.0,1326.9,488.1,264.3,21202.22,73354.228,33643.179,46495.345
2020,8,13,3254.4,0.0,200460.195,61.59666758849558,225.07,19.99,66.01541666666667,198.0,75.0,135.6,2020-08-13,20.57875,56.688,68.30333333333333,215.98333333333335,8,10.0,3.0,3.0,1058.0,1390.2,501.2,305.0,21882.32,78492.709,34517.236,65567.93
2020,8,14,3195.9,0.0,183915.257,57.54725022685316,208.0,19.98,62.20458333333334,205.0,61.8,133.1625,2020-08-14,20.89,57.001,68.29333333333334,183.63333333333333,8,10.0,3.0,3.0,1000.0,1424.9,503.7,267.3,20947.948,80668.02900000001,34741.3,47557.979999999996
2020,8,15,4056.7,0.0,103756.753,25.576639386693618,46.46,19.95,24.845,247.5,110.0,169.02916666666667,2020-08-15,20.213124999999998,34.10875,,,16,8.0,,,2447.0,1609.7,,,49517.14,54239.613,,
2020,8,16,3714.4,0.0,84817.472,22.834770622442385,39.92,19.97,22.442083333333333,242.2,103.0,154.76666666666668,2020-08-16,22.442083333333333,,,,24,,,,3714.4,,,,84817.472,,,
2020,8,17,3130.7,0.0,177762.98500000002,56.78058740856678,207.98,19.97,61.905,196.0,66.8,130.44583333333333,2020-08-17,20.4575,57.125,68.29,181.98000000000002,8,10.0,3.0,3.0,963.6,1445.6000000000001,482.6,238.89999999999998,19854.228,81972.262,33269.994,42666.501
2020,8,18,3083.0,0.0,209692.308,68.01566915342198,220.98,19.98,72.72208333333333,239.0,64.0,128.45833333333334,2020-08-18,21.285,56.846000000000004,144.89666666666668,190.63333333333333,8,10.0,3.0,3.0,1290.0,1089.3,386.7,317.0,27823.61,60242.092,59771.146,61855.46
2020,8,19,3369.1,0.0,194167.886,57.63197471134725,221.18,19.98,64.48208333333334,280.0,87.5,140.37916666666666,2020-08-19,22.0475,57.25600000000001,75.43,190.78,8,10.0,3.0,3.0,1373.0,1293.5,392.6,310.0,31083.67,72686.068,30040.728000000003,60357.42
2020,8,20,3045.8,0.0,183973.212,60.402262788101645,221.58,19.94,63.79291666666666,209.0,81.0,126.90833333333335,2020-08-20,21.03875,56.416,75.14333333333333,191.04333333333332,8,10.0,3.0,3.0,1073.0,1252.8,406.0,314.0,22886.8,68586.832,31168.750000000004,61330.83
2020,8,21,3631.3,0.0,185170.436,50.99287748189353,207.98,21.91,63.13958333333333,308.0,66.6,151.30416666666667,2020-08-21,22.49125,58.458000000000006,68.3,181.98000000000002,8,10.0,3.0,3.0,1693.0,1190.3,506.3,241.7,38425.770000000004,68600.344,34895.507,43248.815
2020,8,22,4909.7,0.0,143993.805,29.328432490783552,64.93,19.99,28.89833333333333,258.0,116.0,204.57083333333333,2020-08-22,21.626875,43.44125,,,16,8.0,,,3071.0,1838.7,,,66768.86,77224.945,,
2020,8,23,4488.0,0.0,104486.33,23.281267825311943,39.93,19.96,23.117500000000003,285.0,104.0,187.0,2020-08-23,23.117500000000003,,,,24,,,,4488.0,,,,104486.33,,,
2020,8,24,2936.0,0.0,164786.21,56.126093324250675,207.97,19.96,62.581250000000004,260.0,68.0,122.33333333333333,2020-08-24,20.95,58.355,68.29666666666667,181.97,8,10.0,3.0,3.0,1085.0,1105.4,501.6,244.0,23382.7,63085.886,34592.943999999996,43724.68
2020,8,25,2831.9,0.0,167864.33899999998,59.27622408983367,299.52,20.95,77.23958333333333,219.0,29.0,117.99583333333334,2020-08-25,21.95625,57.713,67.64666666666666,299.3433333333333,8,10.0,3.0,3.0,902.0,1297.8999999999999,501.0,131.0,20319.24,74201.97899999999,34138.979999999996,39204.14
2020,8,26,2773.8,0.0,175798.215,63.3781148604802,298.93,20.93,76.82625,249.0,60.0,115.575,2020-08-26,21.45,57.251,67.64666666666666,298.9266666666667,8,10.0,3.0,3.0,894.0,1228.1,466.7,185.0,19498.81,69186.043,31811.961999999996,55301.399999999994
2020,8,27,2704.8,0.0,178333.353,65.9321772404614,297.93,20.94,76.99958333333333,210.0,55.0,112.7,2020-08-27,21.45125,57.373000000000005,69.62333333333333,297.9266666666667,8,10.0,3.0,3.0,808.0,1246.8,459.0,191.0,17615.53,71460.463,32353.33,56904.03
2020,8,28,2656.7,0.0,174706.407,65.7606831783792,297.92,20.95,76.87333333333333,191.0,60.0,110.69583333333333,2020-08-28,21.5325,56.729,70.55,297.92,8,10.0,3.0,3.0,767.0,1310.4,390.29999999999995,189.0,16703.82,73976.327,27719.379999999997,56306.880000000005
2020,8,29,3089.6,0.0,94413.959,30.558635098394618,64.91,19.95,30.25708333333333,196.0,71.0,128.73333333333332,2020-08-29,20.86625,49.03875,,,16,8.0,,,2030.5,1059.1,,,43106.205,51307.754,,
2020,8,30,2948.7,0.0,66646.381,22.601953742327126,39.94,19.83,22.472083333333334,194.0,63.0,122.8625,2020-08-30,22.472083333333334,,,,24,,,,2948.7,,,,66646.381,,,
2020,8,31,2522.4,0.0,154458.95,61.234915160164924,296.93,20.97,73.10208333333334,161.0,60.0,105.10000000000001,2020-08-31,21.73625,56.448,70.44333333333334,268.25,8,10.0,3.0,3.0,887.0,1102.9,349.5,183.0,19287.32,61445.58,24808.38,48917.67
2020,9,1,2480.2,0.0,152205.101,61.36807555842271,296.94,20.93,67.65708333333333,171.0,60.0,103.34166666666665,2020-09-01,21.83125,78.84636363636365,64.97666666666667,193.44,8,11.0,3.0,2.0,756.5,1162.7,330.0,231.0,16708.336,80858.359,21442.266000000003,33196.14
2020,9,2,2610.6,0.0,150478.655,57.64140619014786,296.94,21.33,68.00583333333334,187.0,58.0,108.77499999999999,2020-09-02,22.375,79.21727272727273,64.95333333333333,193.445,8,11.0,3.0,2.0,998.0,1087.7,277.9,247.0,22562.32,75228.804,18050.481,34637.05
2020,9,3,2838.7,0.0,166362.522,58.605179131292495,296.94,21.09,68.59833333333334,214.0,60.0,118.27916666666665,2020-09-03,22.90625,80.11272727272727,64.99,193.45,8,11.0,3.0,2.0,996.0,1343.1,261.6,238.0,22992.87,92539.161,17001.211,33829.28
2020,9,4,2722.7,0.0,158403.891,58.17897344547692,296.94,22.64,68.68333333333334,227.0,48.0,113.44583333333333,2020-09-04,23.17125,80.10818181818182,64.98333333333333,193.445,8,11.0,3.0,2.0,958.0,1246.3,279.4,239.0,22322.16,84008.024,18156.257,33917.450000000004
2020,9,5,3501.7,0.0,98907.879,28.245674672302027,64.93,20.91,31.06041666666667,213.0,63.6,145.90416666666667,2020-09-05,21.509411764705884,54.25571428571429,,,17,7.0,,,2837.0,664.7,,,60811.32,38096.559,,
2020,9,6,2983.0,0.0,70255.41,23.551930942004695,39.96,20.94,23.0325,213.0,45.0,124.29166666666667,2020-09-06,23.0325,,,,24,,,,2983.0,,,,70255.41,,,
2020,9,7,3294.9,0.0,193280.812,58.66060032170931,289.94,21.0,67.82958333333333,226.0,60.0,137.2875,2020-09-07,23.555,78.60363636363637,64.98333333333333,189.94,8,11.0,3.0,2.0,1103.0,1617.3,310.6,264.0,25963.82,111389.01699999999,20183.815000000002,35744.16
2020,9,8,3727.3,0.0,199701.165,53.57796930754165,289.95,23.95,68.87124999999999,275.0,60.0,155.30416666666667,2020-09-08,24.2125,79.49636363636364,68.27666666666666,189.95999999999998,8,11.0,3.0,2.0,1760.0,1492.7,270.6,204.0,42690.57,108174.355,18483.56,30352.68
2020,9,9,2173.2,0.0,140764.077,64.77272087244616,289.95,25.84,70.25875,111.0,60.0,90.55,2020-09-09,25.85,81.32818181818182,68.28333333333335,189.975,8,11.0,3.0,2.0,794.0,985.0,264.7,129.5,20523.33,78531.274,18057.473,23652.0
2020,9,10,1896.8,0.0,112495.638,59.3081178827499,89.99,25.95,54.625416666666666,114.0,50.0,79.03333333333333,2020-09-10,25.96,63.96727272727273,73.24333333333334,89.97999999999999,8,11.0,3.0,2.0,418.3,1022.4,268.0,188.1,10859.191,65070.658,19640.95,16924.839
2020,9,11,2874.5,0.0,170882.95,59.447886588972,92.45,25.95,55.25875,244.0,49.0,119.77083333333333,2020-09-11,26.25125,65.52999999999999,70.97333333333334,91.225,8,11.0,3.0,2.0,611.0,1695.9,442.2,125.4,16047.259999999998,111371.4,32031.289999999997,11433.0
2020,9,12,4723.1,0.0,146048.646,30.92220067328661,62.92,22.95,32.06166666666667,265.0,108.3,196.79583333333335,2020-09-12,23.92470588235294,51.82285714285714,,,17,7.0,,,3555.0,1168.1,,,85376.33,60672.316,,
2020,9,13,4541.0,0.0,110432.9,24.319070689275488,39.92,22.94,24.498333333333335,251.0,140.0,189.20833333333334,2020-09-13,24.498333333333335,,,,24,,,,4541.0,,,,110432.9,,,
2020,9,14,2626.5,0.0,121343.11,46.199546925566345,89.98,24.96,54.35875000000001,183.0,40.0,109.4375,2020-09-14,25.19625,65.38818181818182,67.93666666666667,89.98,8,11.0,3.0,2.0,1349.8,819.8,263.0,193.9,34025.968,52002.65,17867.37,17447.122000000003
2020,9,15,2145.0,0.0,103484.819,48.24467086247086,90.0,24.95,54.430416666666666,176.3,40.0,89.375,2020-09-15,27.89,63.58181818181818,67.94,89.995,8,11.0,3.0,2.0,1017.8,750.6,231.0,145.60000000000002,29526.811999999998,45160.614,15694.18,13103.213
2020,9,16,1822.3,0.0,97204.038,53.34140262305878,89.99,24.93,52.52333333333333,112.0,51.0,75.92916666666666,2020-09-16,24.93875,61.84090909090909,66.94,89.99,8,11.0,3.0,2.0,529.2,895.2,254.0,143.89999999999998,13199.195,54052.532,17002.75,12949.560999999998
2020,9,17,1979.0,0.0,107213.902,54.1757968671046,89.99,24.93,52.71416666666667,113.7,40.0,82.45833333333333,2020-09-17,24.93875,61.98909090909091,67.92666666666666,89.985,8,11.0,3.0,2.0,561.5,942.5,312.0,163.0,14003.938,57349.356,21193.12,14667.488000000001
2020,9,18,2527.9,0.0,122412.505,48.424583646505006,89.99,24.95,51.76833333333334,168.0,40.0,105.32916666666667,2020-09-18,25.39,60.67090909090909,63.98666666666667,89.99,8,11.0,3.0,2.0,1020.3,932.9,432.0,142.7,26018.017,55910.625,27642.29,12841.573
2020,9,19,2115.5,0.0,72789.758,34.40782699125502,59.96,24.92,33.072916666666664,116.4,63.0,88.14583333333333,2020-09-19,24.948823529411765,52.80285714285714,,,17,7.0,,,1383.0,732.5,,,34505.006,38284.752,,
2020,9,20,1866.8,0.0,54688.07,29.295087850867795,39.98,24.94,29.113333333333333,109.0,62.0,77.78333333333333,2020-09-20,29.113333333333333,,,,24,,,,1866.8,,,,54688.07,,,
2020,9,21,2487.9,0.0,127605.524,51.29045540415611,89.99,24.94,51.62708333333333,153.0,60.0,103.66250000000001,2020-09-21,24.95125,60.68454545454545,63.97666666666667,89.99,8,11.0,3.0,2.0,783.3,1144.7,421.0,138.9,19544.688000000002,68627.175,26934.05,12499.611
2020,9,22,2641.8,0.0,134741.613,51.00371451283216,89.99,24.94,51.70791666666667,176.0,60.0,110.075,2020-09-22,24.96,60.68272727272727,64.60666666666667,89.99,8,11.0,3.0,2.0,870.2,1104.2,513.0,154.39999999999998,21720.736,65985.111,33141.31,13894.455999999998
2020,9,23,2952.0,0.0,162737.763,55.12796849593496,90.0,24.94,52.26666666666667,198.0,60.0,123.0,2020-09-23,24.94875,61.82181818181819,64.92333333333333,90.0,8,11.0,3.0,2.0,692.5,1631.6,494.0,133.9,17277.716,101337.72700000001,32071.32,12051.0
2020,9,24,3086.2,0.0,171766.397,55.65627535480527,89.99,24.93,52.03333333333333,216.0,60.0,128.59166666666667,2020-09-24,24.9425,61.311818181818175,64.95,89.99,8,11.0,3.0,2.0,677.7,1886.2,374.0,148.3,16904.956000000002,117224.632,24291.291999999998,13345.517
2020,9,25,2638.4,0.0,137228.443,52.011993253486956,89.98,24.94,52.74333333333333,211.0,60.0,109.93333333333334,2020-09-25,26.9,61.438181818181825,64.95666666666666,89.975,8,11.0,3.0,2.0,879.4,1177.8,399.9,181.3,23021.475,71918.34,25976.136,16312.491999999998
2020,9,26,3414.0,0.0,110496.38,32.36566490919742,59.98,21.96,32.5875,200.0,87.0,142.25,2020-09-26,24.262941176470587,52.80428571428571,,,17,7.0,,,2412.0,1002.0,,,58665.380000000005,51831.0,,
2020,9,27,4260.0,0.0,110553.69,25.951570422535212,39.98,21.99,26.721249999999998,237.0,87.0,177.5,2020-09-27,26.721249999999998,,,,24,,,,4260.0,,,,110553.69,,,
2020,9,28,2614.7,0.0,121280.164,46.38396909779325,90.0,24.96,51.89875,203.0,40.0,108.94583333333333,2020-09-28,25.7125,60.45090909090909,64.97333333333334,89.995,8,11.0,3.0,2.0,1198.4,865.0,406.6,144.7,30977.835,50861.97,26418.078,13022.280999999999
2020,9,29,2627.1,0.0,130535.622,49.68810551558753,100.08,24.97,54.06166666666667,161.5,40.0,109.46249999999999,2020-09-29,25.0075,64.76636363636364,64.97333333333334,95.035,8,11.0,3.0,2.0,1131.2,942.0,393.1,160.8,28292.41,61414.6,25540.93,15287.681999999999
2020,9,30,1912.0,0.0,102275.93699999999,53.49159884937238,99.99,24.94,54.04,102.0,40.0,79.66666666666667,2020-09-30,24.95125,64.77,64.96333333333332,94.995,8,11.0,3.0,2.0,644.5,837.0,305.0,125.5,16081.437000000002,54486.28,19813.82,11894.4
2020,10,1,3237.6,0.0,159702.41999999998,49.327409191994064,99.99,25.04,55.05916666666667,194.0,60.0,134.9,2020-10-01,26.4925,65.87,64.97666666666667,94.99,8,11.0,3.0,2.0,1419.0,1292.5,393.09999999999997,133.0,37455.49,84135.989,25542.271,12568.669999999998
2020,10,2,2903.5,0.0,145720.969,50.18803822972275,99.97,27.91,56.083333333333336,189.0,40.0,120.97916666666667,2020-10-02,27.935,66.78363636363636,65.98,94.97999999999999,8,11.0,3.0,2.0,1329.0,1077.4,355.20000000000005,141.9,37121.04,71795.452,23436.096,13368.381000000001
2020,10,3,3441.0,0.0,115984.71,33.70668700959024,64.99,27.54,37.67791666666667,200.0,77.0,143.375,2020-10-03,27.91176470588235,61.395714285714284,,,17,7.0,,,2843.0,598.0,,,79334.75,36649.96,,
2020,10,4,4099.0,0.0,127136.44,31.016452793364234,39.98,28.33,31.793333333333333,230.0,79.0,170.79166666666666,2020-10-04,31.793333333333333,,,,24,,,,4099.0,,,,127136.44,,,
2020,10,5,2864.9,0.0,147488.918,51.481349436280496,101.92,27.93,56.805,209.1,60.0,119.37083333333334,2020-10-05,27.9425,67.74363636363637,66.92333333333333,96.91499999999999,8,11.0,3.0,2.0,1258.9,1150.0,336.0,120.0,35176.838,78196.04000000001,22486.239999999998,11629.8
2020,10,6,3314.2,0.0,176231.38,53.17463641301069,101.92,27.94,56.92666666666667,288.0,60.0,138.09166666666667,2020-10-06,27.95375,67.74818181818182,67.85333333333334,96.91,8,11.0,3.0,2.0,1308.2,1163.0,723.0,120.0,36570.4,78976.34,49055.439999999995,11629.2
2020,10,7,2528.7,0.0,154797.75,61.216336457468266,124.91,28.0,59.010416666666664,161.0,60.0,105.3625,2020-10-07,29.66875,68.33181818181818,68.61333333333333,110.705,8,11.0,3.0,2.0,617.7,1350.0,441.0,120.0,18314.04,92963.95000000001,30235.16,13284.599999999999
2020,10,8,2432.3,0.0,146393.701,60.18735394482588,119.91,29.99,60.2225,145.5,60.0,101.34583333333335,2020-10-08,30.713749999999997,71.53545454545454,69.92333333333333,101.485,8,11.0,3.0,2.0,757.3,1201.0,354.0,120.0,23354.261,86108.38,24752.86,12178.2
2020,10,9,4065.1,0.0,227676.068,56.00749501857273,90.41,24.99,51.70083333333333,288.0,60.0,169.37916666666666,2020-10-09,25.12875,59.620000000000005,67.85333333333334,90.205,8,11.0,3.0,2.0,777.8,2402.0,762.0,123.3,19567.733,145284.195,51702.53999999999,11121.599999999999
2020,10,10,2632.1,0.0,95992.459,36.46991337715133,64.97,24.99,34.93125,172.0,51.4,109.67083333333333,2020-10-10,25.368235294117646,58.15571428571429,,,17,7.0,,,1750.1,882.0,,,44432.009,51560.45,,
2020,10,11,3118.7,0.0,85894.151,27.541652291018696,39.93,24.98,27.027083333333334,204.0,74.0,129.94583333333333,2020-10-11,27.027083333333334,,,,24,,,,3118.7,,,,85894.151,,,
2020,10,12,904.0,0.0,41898.17,46.3475331858407,101.98,29.98,54.2825,84.0,0.0,37.666666666666664,2020-10-12,30.09125,59.52272727272727,68.45,100.975,8,11.0,3.0,2.0,610.0,174.0,0.0,120.0,18356.28,11424.89,0.0,12117.0
2020,10,13,1379.1,0.0,64288.748,46.6164513088246,100.42,30.4,53.13,125.0,5.0,57.4625,2020-10-13,30.4125,57.01454545454545,67.94666666666667,100.41,8,11.0,3.0,2.0,720.0,426.2,112.9,120.0,21898.5,22669.912,7671.136,12049.2
2020,10,14,2627.3,0.0,141888.06100000002,54.005275758383135,100.43,29.99,54.89166666666667,227.0,40.0,109.47083333333335,2020-10-14,30.365,60.75727272727273,68.43333333333334,100.42500000000001,8,11.0,3.0,2.0,767.8,1364.5,375.0,120.0,23322.326,80852.235,25662.5,12051.0
2020,10,15,1874.7,0.0,77476.583,41.32745665973222,100.1,30.1,53.44125,211.0,0.0,78.1125,2020-10-15,30.27625,57.85909090909092,67.94333333333333,100.05,8,11.0,3.0,2.0,1286.0,358.1,110.6,120.0,38994.89,18961.156,7514.537,12006.0
2020,10,16,1779.3,0.0,75068.288,42.18978699488563,100.41,30.4,53.112500000000004,198.0,5.0,74.1375,2020-10-16,30.48375,56.92636363636364,67.94333333333333,100.405,8,11.0,3.0,2.0,1210.0,343.2,106.1,120.0,36907.64,18903.262,7208.786,12048.599999999999
2020,10,17,2238.5,0.0,122851.75,54.881282108554835,197.42,29.97,54.82125,108.5,30.0,93.27083333333333,2020-10-17,36.3635294117647,99.64714285714285,,,17,7.0,,,1607.0,631.5,,,57993.27,64858.48,,
2020,10,18,2237.0,0.0,73238.3,32.73951721054984,41.65,29.97,33.087916666666665,102.0,71.0,93.20833333333333,2020-10-18,33.087916666666665,,,,24,,,,2237.0,,,,73238.3,,,
2020,10,19,1248.8,0.0,73267.79000000001,58.67055573350417,299.43,29.98,70.46875,98.0,5.0,52.03333333333333,2020-10-19,32.8725,56.88636363636363,67.94666666666667,299.34000000000003,8,11.0,3.0,2.0,712.0,358.0,99.8,79.0,23347.72,19492.17,6781.03,23646.870000000003
2020,10,20,2153.7,0.0,116241.315,53.97284440729907,299.27,30.41,69.69458333333334,164.0,34.6,89.7375,2020-10-20,30.4375,57.00181818181818,67.94333333333333,299.15999999999997,8,11.0,3.0,2.0,1153.0,782.2,117.5,101.0,35095.669,42948.62,7983.296,30213.730000000003
2020,10,21,3544.2,0.0,193976.29499999998,54.73062891484679,298.97,30.44,70.36999999999999,237.0,60.0,147.67499999999998,2020-10-21,30.4925,58.33909090909091,68.42666666666666,298.96500000000003,8,11.0,3.0,2.0,1638.0,1402.2,384.0,120.0,49951.939999999995,81872.715,26275.84,35875.8
2020,10,22,3188.0,0.0,174720.774,54.8057634880803,298.97,30.45,70.44583333333334,209.3,60.0,132.83333333333334,2020-10-22,30.47,58.52,68.43,298.96500000000003,8,11.0,3.0,2.0,1580.1,1103.6,384.3,120.0,48145.602,64401.731,26297.641,35875.8
2020,10,23,3294.2,0.0,180045.254,54.65522858357112,298.97,30.45,70.62708333333333,230.0,60.0,137.25833333333333,2020-10-23,30.505,58.48454545454545,69.91666666666667,298.96500000000003,8,11.0,3.0,2.0,1625.0,1177.2,372.0,120.0,49568.47,68591.984,26009.0,35875.8
2020,10,24,3633.4,0.0,143929.046,39.61277205922827,66.34,29.99,39.93208333333333,257.3,106.0,151.39166666666668,2020-10-24,32.38235294117647,58.26714285714286,,,17,7.0,,,2677.3,956.1,,,88315.486,55613.56,,
2020,10,25,4319.0,0.0,135145.87,31.29100949293818,39.96,30.1,31.366249999999997,225.0,111.0,179.95833333333334,2020-10-25,31.366249999999997,,,,24,,,,4319.0,,,,135145.87,,,
2020,10,26,3001.9,0.0,174291.353,58.06034611412772,298.98,30.35,70.51625,169.0,60.0,125.07916666666667,2020-10-26,30.5725,58.17454545454545,69.98,298.975,8,11.0,3.0,2.0,1190.0,1346.9,345.0,120.0,36395.36,77875.893,24143.1,35877.0
2020,10,27,2806.0,0.0,221027.54,78.76961511047755,299.33,31.12,97.84125,174.0,51.0,116.91666666666667,2020-10-27,31.13,105.63454545454546,112.99666666666667,299.09,8,11.0,3.0,2.0,1279.0,1074.0,344.0,109.0,39814.06,109826.26999999999,38786.82,32600.39
2020,10,28,2046.0,0.0,166239.55,81.25100195503421,299.95,32.95,102.08333333333333,128.0,5.0,85.25,2020-10-28,32.956250000000004,107.38000000000001,135.11,299.92,8,11.0,3.0,2.0,668.0,993.0,375.0,10.0,22014.820000000003,91146.44,50079.09,2999.2000000000003
