month,hour,price,volume,zamg,value
10,15,103.79232258064519,107.37354838709676,179.25483870967744,9884.981993548383
10,16,129.77038709677421,104.64903225806454,224.21967741935484,12402.501412903222
10,17,208.0228387096774,114.75612903225807,309.1693548387097,22443.788367741934
10,18,266.2350322580647,70.95290322580651,363.26,16707.50908387096
10,19,269.01651612903237,68.09806451612907,366.2677419354838,16271.960503225806
10,20,220.96096774193546,108.26645161290323,341.1851612903226,23236.93108387097
10,21,171.3761935483871,138.15870967741938,246.0506451612903,21109.565664516133
10,22,104.39109677419351,147.74064516129033,201.92129032258066,13795.096522580647
10,23,85.26000000000005,166.89090909090908,204.59800000000004,12021.586103896103
11,0,97.56973154362419,139.3630872483222,254.5251724137931,10282.180704697987
11,1,94.12986666666669,145.0326666666667,245.93266666666665,10585.64308
11,2,92.47993333333338,146.49533333333338,245.9283333333333,10664.302460000004
11,3,92.63179999999998,146.8193333333334,249.79999999999998,10750.097613333332
11,4,97.56840000000001,144.29400000000004,268.16866666666664,10854.443673333335
11,5,133.2205333333333,116.25933333333337,285.78033333333326,11450.231386666668
11,6,177.9532,107.35400000000001,314.98133333333334,16107.22442
11,7,193.17593333333338,100.29,306.1859999999999,16635.443919999998
11,8,198.09093333333345,91.14866666666667,295.09333333333325,15266.040226666666
11,9,203.7198,83.74533333333333,317.8243333333333,13971.708980000001
11,10,140.99033333333335,84.04866666666666,221.55199999999994,9905.075719999993
11,11,141.71533333333343,84.62799999999999,196.78666666666666,10223.62206
11,12,140.37266666666673,90.074,184.46166666666664,10744.909740000003
11,13,139.27393333333333,91.45133333333337,185.27066666666667,10770.255306666668
11,14,139.8711333333334,92.29933333333335,192.514,10892.450886666671
11,15,143.8988666666667,91.61200000000001,214.87433333333334,10844.907866666663
11,16,163.4062,92.70400000000001,276.219,12249.693166666668
11,17,240.85693333333333,99.88666666666668,340.21000000000004,21478.068913333318
11,18,279.76106666666686,66.08466666666666,361.7623333333333,16255.91603333333
11,19,286.73440000000016,64.2446666666667,362.6593333333333,17084.76919999999
11,20,256.5218666666668,80.37066666666668,356.5696666666666,20883.400006666663
11,21,209.50799999999998,99.61733333333332,228.37900000000002,19053.07050666667
11,22,146.42346666666666,129.89933333333332,266.86499999999995,14624.900293333332
11,23,119.43556291390726,146.74370860927152,267.00322580645155,13078.803013245033
12,0,69.35832258064515,120.71806451612908,172.70032258064518,6501.985116129031
12,1,68.54251612903231,128.76193548387096,176.54451612903227,6915.124696774194
12,2,67.57980645161292,131.22322580645164,176.55451612903224,7025.548522580648
12,3,67.24432258064516,131.56258064516126,176.65096774193552,7035.116206451617
12,4,69.71148387096775,131.65548387096774,196.70709677419353,7331.911212903234
12,5,94.28219354838708,114.50387096774195,296.2187096774193,7638.500509677422
12,6,117.48600000000003,119.28193548387095,282.86677419354834,12021.693496774193
12,7,131.28167741935485,105.91677419354842,289.0593548387096,12414.75789677419
12,8,132.57135483870965,104.76129032258066,300.55903225806446,12090.702935483872
12,9,132.4965806451614,101.46064516129033,273.5083870967742,11444.7224
12,10,90.50316129032261,103.72838709677421,194.03870967741935,8041.071870967739
12,11,89.65567741935486,104.97677419354838,190.70612903225805,8014.1139806451665
12,12,88.02806451612905,106.85548387096776,184.49774193548384,8060.543638709679
12,13,87.4568387096774,107.82967741935485,191.4109677419355,8011.699761290324
12,14,88.9978064516129,106.22774193548389,202.39000000000001,7976.214858064518
12,15,90.97122580645161,104.58967741935484,211.65612903225804,7822.4953741935515
12,16,95.03258064516129,104.82000000000001,230.33387096774192,8308.607406451612
12,17,156.6489032258065,92.58193548387096,266.57806451612896,11390.363464516126
12,18,202.07129032258067,68.8793548387097,344.50064516129027,10650.66167741935
12,19,231.72948387096778,52.28387096774196,349.5754838709677,9575.470025806451
12,20,208.669677419355,49.61161290322581,341.9761290322581,8034.788548387096
12,21,163.53077419354844,69.8058064516129,277.64290322580644,8448.30098709677
12,22,92.51632258064514,94.64,193.75322580645158,7148.620716129036
12,23,77.01567741935486,109.97032258064517,171.11225806451608,6520.402225806453
