date,hour,price,zamg,volume
2024-10-30,18,367.58,367.58,11
2024-10-30,19,367.58,367.58,11
2024-10-30,20,367.54,367.53,160.7
2024-10-30,21,248.59,247.47,118.9
2024-10-30,22,181.89,200.04,211
2024-10-30,23,160.26,200.04,169.6
2024-10-31,0,118.88,160.02,174.2
2024-10-31,1,118.08,160.02,178.8
2024-10-31,2,117.25,160.02,183.5
2024-10-31,3,117.25,160.02,183.5
2024-10-31,4,135.81,160.07,174.1
2024-10-31,5,180.63,180.63,161
2024-10-31,6,330,330,81
2024-10-31,7,195.63,195.63,71
2024-10-31,8,194.71,194.71,78.4
2024-10-31,9,192.39,197.61,47
2024-10-31,10,175.7,175.7,74.9
2024-10-31,11,160.09,160.09,93.9
2024-10-31,12,160.09,160.09,93.9
2024-10-31,13,160.09,160.09,93.9
2024-10-31,14,160.07,160.07,93.9
2024-10-31,15,224.55,224.55,46
2024-10-31,16,249.9,249.9,26.2
2024-10-31,17,361.94,361.94,72.3
2024-10-31,18,367.38,367.38,11
2024-10-31,19,367.38,367.38,11
2024-10-31,20,367.34,367.34,110.5
2024-10-31,21,256.4,256.4,36
2024-10-31,22,165.58,165.58,221
